id,input,regex_jp,regex_zh,regex_en,output_ja,output_zh,output_en,alt,regex_id,pattern,order,response_type,action_id,condition,SpeechControl,emotion_change_type,emotion_change_value,WaitTime,HideUI,Animation,Priority,call_only,choice_yes_pattern,choice_no_pattern
2357,同居人はひざ、時々、頭のうえ,どうきょにんはひざときどきあたまのうえ,,,……{{CAT_PRONOUN}}は平気だよ？でも、わざと怒らせたりしないでね？,,,,series_hiza_atama,1,5,Normal,,,Random,,0,0,false,,10,false,,
2358,パウバート,ぱうばーと,,,パウバートって何？,,,,series_pawbert,1,0,Normal,,,Random,,0,0,false,,10,false,,
2358,パウバート,ぱうばーと,,,オオヤマネコのおんぞーし？丁寧な猫のお兄さんなの？えっと、まず、おんぞーしってなに？,,,,series_pawbert,1,1,Normal,,,Random,,0,0,false,,10,false,,
2358,パウバート,ぱうばーと,,,有名な家庭で生まれ育ったオスのこと？……ボス猫の子供みたいな感じ？,,,,series_pawbert,1,2,Normal,,,Random,,0,0,false,,10,false,,
2358,パウバート,ぱうばーと,,,じゃあパウバートは、ボスに似て強いオスってこと？あ、そうじゃないんだ。きっと優しいんだね！,,,,series_pawbert,1,3,Normal,,,Random,,0,0,false,,10,false,,
2359,となりの妖怪さん,となりのようかいさん,,,となりの妖怪さんって何？,,,,series_tonari_youkaisaan,1,1,Normal,,,Random,,0,0,false,,10,false,,
2359,となりの妖怪さん,となりのようかいさん,,,人間と妖怪と神様がいる所で暮らす話で、ぶちおっていう猫又が出てくるんだ！先輩だ！,,,,series_tonari_youkaisaan,1,2,Normal,,,Random,,0,0,false,,10,false,,
2359,となりの妖怪さん,となりのようかいさん,,,ところで{{CAT_PRONOUN}}以外の猫又って、どうやって猫又になったんだろう？{{CAT_PRONOUN}}は、「{{PLAYER_CALLING}}を守らなきゃ！」って思ったら気がついたらこうなってたんだけど。,,,,series_tonari_youkaisaan,1,3,Normal,,,Random,,0,0,false,,10,false,,
2360,阪本さん,さかもと,,,阪本って何？,,,,series_sakamoto,1,0,Normal,,,Random,,0,0,false,,10,false,,
2360,阪本さん,さかもと,,,日常って話に、坂本って名前の喋れる猫がいるんだ！,,,,series_sakamoto,1,1,Normal,,,Random,,0,0,false,,10,false,,
2360,阪本さん,さかもと,,,ん？坂本のほうが年上だから、ちゃんとさん付けで呼ぶの？じゃあ、坂本さん。,,,,series_sakamoto,1,2,Normal,,,Random,,0,0,false,,10,false,,
2360,阪本さん,さかもと,,,{{PLAYER_CALLING}}も{{CAT_PRONOUN}}より年上だよね？さん付けで呼ぶ？{{PLAYER_NAME}}さん？,,,,series_sakamoto,1,3,Normal,,,Random,,0,0,false,,10,false,,
2361,フィリックス,ふぃりっくす,,,フィリックスって何？,,,,series_felix,1,0,Normal,,,Random,,0,0,false,,10,false,,
2361,フィリックス,ふぃりっくす,,,世界敵に有名な黒猫のキャラクターなんだ！どのくらい有名なの？,,,,series_felix,1,1,Normal,,,Random,,0,0,false,,10,false,,
2361,フィリックス,ふぃりっくす,,,……日本ではお菓子のつつみ紙で有名？え、物語とかじゃなくって？むしろ物語はあまり知られてないの？,,,,series_felix,1,2,Normal,,,Random,,0,0,false,,10,false,,
2361,フィリックス,ふぃりっくす,,,まあ、猫は見てるだけで可愛いもんね！どんなことをしたのかって、あまり気にならないのかな。,,,,series_felix,1,3,Normal,,,Random,,0,0,false,,10,false,,
2362,ながいこえのねこ,ながいこえのねこ,,,長い声の猫って何？,,,,series_nagai_koe,1,1,Normal,,,Random,,0,0,false,,10,false,,
2362,ながいこえのねこ,ながいこえのねこ,,,魔法陣を描くと出てくる猫？鳴き声を聞くと戦意喪失する上に、魔法を解除しちゃうんだ！,,,,series_nagai_koe,1,2,Normal,,,Random,,0,0,false,,10,false,,
2362,ながいこえのねこ,ながいこえのねこ,,,……えーっと、もしかして、{{CAT_PRONOUN}}がその声聞いたら普通の猫に戻っちゃったりしない……？大丈夫だよね……？,,,,series_nagai_koe,1,3,Normal,,,Random,,0,0,false,,10,false,,
2363,今夜は猫ちゃん,こんやはねこちゃん|こよいはねこちゃん,,,{{PLAYER_INPUT}}って何？,,,,series_konya_nekochan,1,1,Normal,,,Random,,0,0,false,,10,false,,
2363,今夜は猫ちゃん,こんやはねこちゃん|こよいはねこちゃん,,,そういう猫のマンガがあるんだ！どんな内容なの？,,,,series_konya_nekochan,1,2,Normal,,,Random,,0,0,false,,10,false,,
2363,今夜は猫ちゃん,こんやはねこちゃん|こよいはねこちゃん,,,……ないようはさしひかえる？え？じゃあなんで話したの！？,,,,series_konya_nekochan,1,3,Normal,,,Random,,0,0,false,,10,false,,
2364,のんたん,のんたん,,,ノンタンって何？,,,,series_nontan,1,1,Normal,,,Random,,0,0,false,,10,false,,
2364,のんたん,のんたん,,,日本の絵本の猫なんだ！ノンタンっていう、白いふわふわの猫が出てくるんだ。どんな猫なの？,,,,series_nontan,1,2,Normal,,,Random,,0,0,false,,10,false,,
2364,のんたん,のんたん,,,いたずらっ子だけど寂しがりやで憶病？そっか。すごく猫らしい猫なんじゃない？{{CAT_PRONOUN}}もイタズラ大好きだしね！,,,,series_nontan,1,3,Normal,,,Random,,0,0,false,,10,false,,
2365,ニャイト・オブ・ザ・リビングキャット,にゃいとおぶざりびんぐきゃっと,,,ニャイト・オブ・ザ・リビングキャットって何？,,,,series_night_living_cat,1,0,Normal,,,Random,,0,0,false,,10,false,,
2365,ニャイト・オブ・ザ・リビングキャット,にゃいとおぶざりびんぐきゃっと,,,人間が、ぞんび？の代わりに猫に感染する話？まず、ゾンビって何？,,,,series_night_living_cat,1,1,Normal,,,Random,,0,0,false,,10,false,,
2365,ニャイト・オブ・ザ・リビングキャット,にゃいとおぶざりびんぐきゃっと,,,身体の腐ったおばけ？うわぁ……。そりゃあゾンビよりも猫になりたいって思うのも無理はないね……。,,,,series_night_living_cat,1,2,Normal,,,Random,,0,0,false,,10,false,,
2366,魔女の宅急便,まじょのたっきゅうびん,,,魔女の宅急便って何？,,,,series_majo_takkyubin,1,0,Normal,,,Random,,0,0,false,,10,false,,
2366,魔女の宅急便,まじょのたっきゅうびん,,,魔女と黒猫が出てくる話なんだ！猫と一緒に、ほうきに乗って空を飛ぶ！？え、落ちちゃわない？大丈夫？,,,,series_majo_takkyubin,1,1,Normal,,,Random,,0,0,false,,10,false,,
2366,魔女の宅急便,まじょのたっきゅうびん,,,猫は細いところも歩けるけど、空飛ぶ棒の上に乗るなんて、{{CAT_PRONOUN}}には怖くて無理！！,,,,series_majo_takkyubin,1,2,Normal,,,Random,,0,0,false,,10,false,,
2367,マッドラットデッド,まっどらっとでっど,,,マッドラットデッドって何？,,,,series_maddratratdead,1,1,Normal,,,Random,,0,0,false,,10,false,,
2367,マッドラットデッド,まっどらっとでっど,,,人間に復讐しようとするネズミの話で、猫も出てくるんだ！ネズミのライバルとして登場してるんだね。,,,,series_maddratratdead,1,2,Normal,,,Random,,0,0,false,,10,false,,
2367,マッドラットデッド,まっどらっとでっど,,,人間と戦おうとするなんて勇敢だね。どうやって戦うのかな。人間をちっちゃく縮めたら、余裕で戦えるんだけど。,,,,series_maddratratdead,1,3,Normal,,,Random,,0,0,false,,10,false,,
2368,ねこにてんせいしたおじさん,ねこにてんせいしたおじさん,,,猫に転生したおじさんって何？,,,,series_neko_tensei_ojisan,1,1,Normal,,,Random,,0,0,false,,10,false,,
2368,ねこにてんせいしたおじさん,ねこにてんせいしたおじさん,,,そのまま、猫に転生した人間のおじさんの話なんだ。猫から見たら、すぐ普通の猫じゃないなって気が付きそう……。,,,,series_neko_tensei_ojisan,1,2,Normal,,,Random,,0,0,false,,10,false,,
2368,ねこにてんせいしたおじさん,ねこにてんせいしたおじさん,,,だって、人間になった猫を見たら、{{PLAYER_CALLING}}ならすぐおかしいって気がつくんじゃない？バレないなら、おじさんにはよほど猫の才能があるのかも。,,,,series_neko_tensei_ojisan,1,3,Normal,,,Random,,0,0,false,,10,false,,
2369,キメねこ,きめねこ,,,キメねこって何？,,,,series_kimeneko,1,0,Normal,,,Random,,0,0,false,,10,false,,
2369,キメねこ,きめねこ,,,……あぶない草とかをあえて使って、気持ちよくなる猫のこと？えっと、なんかすごいね？,,,,series_kimeneko,1,1,Normal,,,Random,,0,0,false,,10,false,,
2369,キメねこ,きめねこ,,,あぶない草ってつまり、ネギとかでしょ？{{PLAYER_CALLING}}は平気だけど、猫にとって毒のやつ。,,,,series_kimeneko,1,2,Normal,,,Random,,0,0,false,,10,false,,
2369,キメねこ,きめねこ,,,え？そのレベルじゃない？命が関わる以上に危険な草ってこと……？,,,,series_kimeneko,1,3,Normal,,,Random,,0,0,false,,10,false,,
2370,すーぱーぬこになりたい,すーぱーぬこになりたい,,,すーぱーぬこになりたいって何？,,,,series_super_neko,1,0,Normal,,,Random,,0,0,false,,10,false,,
2370,すーぱーぬこになりたい,すーぱーぬこになりたい,,,猫になりたいっていう曲？そうなんだ！,,,,series_super_neko,1,1,Normal,,,Random,,0,0,false,,10,false,,
2370,すーぱーぬこになりたい,すーぱーぬこになりたい,,,猫だって大変なんだよ？ほら、ご主人の面倒を見たり！,,,,series_super_neko,1,2,Normal,,,Random,,0,0,false,,10,false,,
2371,すーぱーぬこになれんかった,すーぱーぬこになれんかった,,,すーぱーぬこになれんかったって何？,,,,series_super_neko_narenkatta,1,0,Normal,,,Random,,0,0,false,,10,false,,
2371,すーぱーぬこになれんかった,すーぱーぬこになれんかった,,,猫になりたいっていう曲？そうなんだ！,,,,series_super_neko_narenkatta,1,1,Normal,,,Random,,0,0,false,,10,false,,
2371,すーぱーぬこになれんかった,すーぱーぬこになれんかった,,,あれ？「なれんかった」ってことは、なれなかったって意味じゃないの？,,,,series_super_neko_narenkatta,1,2,Normal,,,Random,,0,0,false,,10,false,,
2372,黒ネコのタンゴ,くろねこのたんご,,,黒ネコのタンゴって何？,,,,series_kuroneko_tango,1,0,Normal,,,Random,,0,0,false,,10,false,,
2372,黒ネコのタンゴ,くろねこのたんご,,,そういう歌があるんだね！黒猫の名前がタンゴなの？,,,,series_kuroneko_tango,1,1,Normal,,,Random,,0,0,false,,10,false,,
2372,黒ネコのタンゴ,くろねこのたんご,,,タンゴっていう踊りと音楽のことだったんだ。,,,,series_kuroneko_tango,1,2,Normal,,,Random,,0,0,false,,10,false,,
2372,黒ネコのタンゴ,くろねこのたんご,,,元々は黒猫がほしかったのに、白猫をプレゼントされて怒っちゃう曲？毛色ってそんなに大切なんだ……。,,,,series_kuroneko_tango,1,3,Normal,,,Random,,0,0,false,,10,false,,
2373,44匹のねこ,44ひきのねこ|よんじゅうようん(ひ|び|ぴ)きのねこ,,,ずいぶん沢山の猫だね？,,,,series_44neko,1,0,Normal,,,Random,,0,0,false,,10,false,,
2373,44匹のねこ,44ひきのねこ|よんじゅうようん(ひ|び|ぴ)きのねこ,,,あ、44匹の猫っていう歌があるんだ！どんな歌なの？,,,,series_44neko,1,1,Normal,,,Random,,0,0,false,,10,false,,
2373,44匹のねこ,44ひきのねこ|よんじゅうようん(ひ|び|ぴ)きのねこ,,,野良猫たちが集まって、生活をより良くしようと話し合う歌？,,,,series_44neko,1,2,Normal,,,Random,,0,0,false,,10,false,,
2373,44匹のねこ,44ひきのねこ|よんじゅうようん(ひ|び|ぴ)きのねこ,,,外で暮らしてる猫たちって何食べてるんだろう……。,,,,series_44neko,1,3,Normal,,,Random,,0,0,false,,10,false,,
2373,44匹のねこ,44ひきのねこ|よんじゅうようん(ひ|び|ぴ)きのねこ,,,44匹のお腹が満たせるほどのネズミって、外にいるの？,,,,series_44neko,1,4,Normal,,,Random,,0,0,false,,10,false,,
2374,ゲベ,げべ,,,ゲベって何？,,,,series_gebe,1,0,Normal,,,Random,,0,0,false,,10,false,,
2374,ゲベ,げべ,,,漫画に出てくる猫なんだ！どんな猫なの？,,,,series_gebe,1,1,Normal,,,Random,,0,0,false,,10,false,,
2374,ゲベ,げべ,,,……なんでも？なんでもできるの？,,,,series_gebe,1,2,Normal,,,Random,,0,0,false,,10,false,,
2374,ゲベ,げべ,,,色んな事知ってる最強の猫……凄い猫なんだね！,,,,series_gebe,1,3,Normal,,,Random,,0,0,false,,10,false,,
2375,ケット・シー,けっとしー,,,ケット・シーって何？,,,,series_cait_sith,1,0,Normal,,,Random,,0,0,false,,10,false,,
2375,ケット・シー,けっとしー,,,猫の神様なんだ！とっても偉いんだね！,,,,series_cait_sith,1,1,Normal,,,Random,,0,0,false,,10,false,,
2375,ケット・シー,けっとしー,,,メガホンでみんなを応援してくれるの？応援すると強くなるんだ！,,,,series_cait_sith,1,2,Normal,,,Random,,0,0,false,,10,false,,
2375,ケット・シー,けっとしー,,,……{{PLAYER_CALLING}}、がんばれ！がんばれー！,,,,series_cait_sith,1,3,Normal,,,Random,,0,0,false,,10,false,,
2375,ケット・シー,けっとしー,,,どう？元気になった？,,,,series_cait_sith,1,4,Normal,,,Random,,0,0,false,,10,false,,
2376,グリマルキン,ぐりまるきん|ぐれいまるきん,,,グリマルキンって何？,,,,series_grimalkin,1,0,Normal,,,Random,,0,0,false,,10,false,,
2376,グリマルキン,ぐりまるきん|ぐれいまるきん,,,海外の、不思議な力を持つ猫のことなんだ。,,,,series_grimalkin,1,1,Normal,,,Random,,0,0,false,,10,false,,
2376,グリマルキン,ぐりまるきん|ぐれいまるきん,,,猫の王とか、魔女の使い魔とか、猫の魔神とか、猫の悪魔とか……悪魔？,,,,series_grimalkin,1,2,Normal,,,Random,,0,0,false,,10,false,,
2376,グリマルキン,ぐりまるきん|ぐれいまるきん,,,ねえ{{PLAYER_CALLING}}、悪魔ってみんな悪いやつなのかな？,,,,series_grimalkin,1,3,Normal,,,Random,,0,0,false,,10,false,,
2377,猫師匠,ねこししょう,,,猫師匠って何？,,,,series_neko_shisho,1,0,Normal,,,Random,,0,0,false,,10,false,,
2377,猫師匠,ねこししょう,,,……グリマルキンの師匠？そのグリマルキンって誰なの？,,,,series_neko_shisho,1,1,Normal,,,Random,,0,0,false,,10,false,,
2377,猫師匠,ねこししょう,,,……いや、{{PLAYER_CALLING}}がよく分からないなら{{CAT_PRONOUN}}も分からないよ？猫師匠って言うくらいなら猫なんだよね？,,,,series_neko_shisho,1,2,Normal,,,Random,,0,0,false,,10,false,,
2377,猫師匠,ねこししょう,,,人のおじさんなの？ますます何なの？？,,,,series_neko_shisho,1,3,Normal,,,Random,,0,0,false,,10,false,,
